COUNTY ID,COUNTY NAME,CONSTITUENCY ID,CONSTITUENCY NAME,WARD ID,WARD NAME
19,NYERI,98,MUKURWEINI,487,GIKONDI
19,NYERI,98,MUKURWEINI,488,RUGI
19,NYERI,98,MUKURWEINI,489,MUKURWE-INI WEST
19,NYERI,98,MUKURWEINI,490,MUKURWE-INI CENTRAL
19,NYERI,99,NYERI TOWN,491,KIGANJO/MATHARI
19,NYERI,99,NYERI TOWN,492,RWARE
19,NYERI,99,NYERI TOWN,493,GATITU/MURUGURU
19,NYERI,99,NYERI TOWN,494,RURING'U
19,NYERI,99,NYERI TOWN,495,KAMAKWA/MUKARO
20,KIRINYAGA,100,MWEA,496,MUTITHI
20,KIRINYAGA,100,MWEA,497,KANGAI
20,KIRINYAGA,100,MWEA,498,THIBA
20,KIRINYAGA,100,MWEA,499,WAMUMU
20,KIRINYAGA,100,MWEA,500,NYANGATI
20,KIRINYAGA,100,MWEA,501,MURINDUKO
20,KIRINYAGA,100,MWEA,502,GATHIGIRIRI
20,KIRINYAGA,100,MWEA,503,TEBERE
20,KIRINYAGA,101,GICHUGU,504,KABARE
20,KIRINYAGA,101,GICHUGU,505,BARAGWI
20,KIRINYAGA,101,GICHUGU,506,NJUKIINI
20,KIRINYAGA,101,GICHUGU,507,NGARIAMA
20,KIRINYAGA,101,GICHUGU,508,KARUMANDI
20,KIRINYAGA,102,NDIA,509,MUKURE
20,KIRINYAGA,102,NDIA,510,KIINE
20,KIRINYAGA,102,NDIA,511,KARITI
20,KIRINYAGA,103,KIRINYAGA CENTRAL,512,MUTIRA
20,KIRINYAGA,103,KIRINYAGA CENTRAL,513,KANYEKI-INI
20,KIRINYAGA,103,KIRINYAGA CENTRAL,514,KERUGOYA
20,KIRINYAGA,103,KIRINYAGA CENTRAL,515,INOI
21,MURANG'A,104,KANGEMA,516,KANYENYAINI
21,MURANG'A,104,KANGEMA,517,MUGURU
21,MURANG'A,104,KANGEMA,518,RWATHIA
21,MURANG'A,105,MATHIOYA,519,GITUGI
21,MURANG'A,105,MATHIOYA,520,KIRU
21,MURANG'A,105,MATHIOYA,521,KAMACHARIA
21,MURANG'A,106,KIHARU,522,WANGU
21,MURANG'A,106,KIHARU,523,MUGOIRI
21,MURANG'A,106,KIHARU,524,MBIRI
21,MURANG'A,106,KIHARU,525,TOWNSHIP
21,MURANG'A,106,KIHARU,526,MURARANDIA
21,MURANG'A,106,KIHARU,527,GATURI
21,MURANG'A,107,KIGUMO,528,KAHUMBU
21,MURANG'A,107,KIGUMO,529,MUTHITHI
21,MURANG'A,107,KIGUMO,530,KIGUMO
21,MURANG'A,107,KIGUMO,531,KANGARI
21,MURANG'A,107,KIGUMO,532,KINYONA
21,MURANG'A,108,MARAGWA,533,KIMORORI/WEMPA
21,MURANG'A,108,MARAGWA,534,MAKUYU
21,MURANG'A,108,MARAGWA,535,KAMBITI
21,MURANG'A,108,MARAGWA,536,KAMAHUHA
21,MURANG'A,108,MARAGWA,537,ICHAGAKI
21,MURANG'A,108,MARAGWA,538,NGINDA
21,MURANG'A,109,KANDARA,539,NG'ARARIA
21,MURANG'A,109,KANDARA,540,MURUKA
21,MURANG'A,109,KANDARA,541,KAGUNDU-INI
21,MURANG'A,109,KANDARA,542,GAICHANJIRU
21,MURANG'A,109,KANDARA,543,ITHIRU
21,MURANG'A,109,KANDARA,544,RUCHU
21,MURANG'A,110,GATANGA,545,ITHANGA
21,MURANG'A,110,GATANGA,546,KAKUZI/MITUBIRI
21,MURANG'A,110,GATANGA,547,MUGUMO-INI
21,MURANG'A,110,GATANGA,548,KIHUMBU-INI
21,MURANG'A,110,GATANGA,549,GATANGA
21,MURANG'A,110,GATANGA,550,KARIARA
22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U
22,KIAMBU,113,JUJA,559,MURERA
22,KIAMBU,113,JUJA,560,THETA
22,KIAMBU,113,JUJA,561,JUJA
22,KIAMBU,113,JUJA,562,WITEITHIE
22,KIAMBU,113,JUJA,563,KALIMONI
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP
22,KIAMBU,114,THIKA TOWN,565,KAMENU
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL
22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA
22,KIAMBU,114,THIKA TOWN,568,NGOLIBA
22,KIAMBU,115,RUIRU,569,GITOTHUA
22,KIAMBU,115,RUIRU,570,BIASHARA
22,KIAMBU,115,RUIRU,571,GATONGORA
22,KIAMBU,115,RUIRU,572,KAHAWA SUKARI
22,KIAMBU,115,RUIRU,573,KAHAWA WENDANI
22,KIAMBU,115,RUIRU,574,KIUU
22,KIAMBU,115,RUIRU,575,MWIKI
22,KIAMBU,115,RUIRU,576,MWIHOKO
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI
22,KIAMBU,116,GITHUNGURI,578,GITHIGA
22,KIAMBU,116,GITHUNGURI,579,IKINU
22,KIAMBU,116,GITHUNGURI,580,NGEWA
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI
22,KIAMBU,117,KIAMBU,582,TING'ANG'A
22,KIAMBU,117,KIAMBU,583,NDUMBERI
22,KIAMBU,117,KIAMBU,584,RIABAI
22,KIAMBU,117,KIAMBU,585,TOWNSHIP
22,KIAMBU,118,KIAMBAA,586,CIANDA
22,KIAMBU,118,KIAMBAA,587,KARURI
22,KIAMBU,118,KIAMBAA,588,NDENDERU
22,KIAMBU,118,KIAMBAA,589,MUCHATHA
22,KIAMBU,118,KIAMBAA,590,KIHARA
22,KIAMBU,119,KABETE,591,GITARU
22,KIAMBU,119,KABETE,592,MUGUGA
22,KIAMBU,119,KABETE,593,NYADHUNA
22,KIAMBU,119,KABETE,594,KABETE
22,KIAMBU,119,KABETE,595,UTHIRU
22,KIAMBU,120,KIKUYU,596,KARAI
22,KIAMBU,120,KIKUYU,597,NACHU
22,KIAMBU,120,KIKUYU,598,SIGONA
22,KIAMBU,120,KIKUYU,599,KIKUYU
22,KIAMBU,120,KIKUYU,600,KINOO
22,KIAMBU,121,LIMURU,601,BIBIRIONI
22,KIAMBU,121,LIMURU,602,LIMURU CENTRAL
22,KIAMBU,121,LIMURU,603,NDEIYA
22,KIAMBU,121,LIMURU,604,LIMURU EAST
22,KIAMBU,121,LIMURU,605,NGECHA TIGONI
22,KIAMBU,122,LARI,606,KINALE
22,KIAMBU,122,LARI,607,KIJABE
22,KIAMBU,122,LARI,608,NYANDUMA
22,KIAMBU,122,LARI,609,KAMBURU
22,KIAMBU,122,LARI,610,LARI/KIRENGA
23,TURKANA,123,TURKANA NORTH,611,KAERIS
23,TURKANA,123,TURKANA NORTH,612,LAKE ZONE
23,TURKANA,123,TURKANA NORTH,613,LAPUR
23,TURKANA,123,TURKANA NORTH,614,KAALENG/KAIKOR
23,TURKANA,123,TURKANA NORTH,615,KIBISH
23,TURKANA,123,TURKANA NORTH,616,NAKALALE
23,TURKANA,124,TURKANA WEST,617,KAKUMA
23,TURKANA,124,TURKANA WEST,618,LOPUR
23,TURKANA,124,TURKANA WEST,619,LETEA
23,TURKANA,124,TURKANA WEST,620,SONGOT
23,TURKANA,124,TURKANA WEST,621,KALOBEYEI
23,TURKANA,124,TURKANA WEST,622,LOKICHOGGIO
23,TURKANA,124,TURKANA WEST,623,NANAAM
23,TURKANA,125,TURKANA CENTRAL,624,KERIO DELTA
23,TURKANA,125,TURKANA CENTRAL,625,KANG'ATOTHA
23,TURKANA,125,TURKANA CENTRAL,626,KALOKOL
23,TURKANA,125,TURKANA CENTRAL,627,LODWAR TOWNSHIP
23,TURKANA,125,TURKANA CENTRAL,628,KANAMKEMER
23,TURKANA,126,LOIMA,629,KOTARUK/LOBEI
23,TURKANA,126,LOIMA,630,TURKWEL
23,TURKANA,126,LOIMA,631,LOIMA
23,TURKANA,126,LOIMA,632,LOKIRIAMA/LORENGIPPI
23,TURKANA,127,TURKANA SOUTH,633,KAPUTIR
23,TURKANA,127,TURKANA SOUTH,634,KATILU
23,TURKANA,127,TURKANA SOUTH,635,LOBOKAT
23,TURKANA,127,TURKANA SOUTH,636,KALAPATA
23,TURKANA,127,TURKANA SOUTH,637,LOKICHAR
23,TURKANA,128,TURKANA EAST,638,KAPEDO/NAPEITOM
23,TURKANA,128,TURKANA EAST,639,KATILIA
23,TURKANA,128,TURKANA EAST,640,LOKORI/KOCHODIN
24,WEST POKOT,129,KAPENGURIA,641,RIWO
24,WEST POKOT,129,KAPENGURIA,642,KAPENGURIA
24,WEST POKOT,129,KAPENGURIA,643,MNAGEI
24,WEST POKOT,129,KAPENGURIA,644,SIYOI
24,WEST POKOT,129,KAPENGURIA,645,ENDUGH
24,WEST POKOT,129,KAPENGURIA,646,SOOK
24,WEST POKOT,130,SIGOR,647,SEKERR
24,WEST POKOT,130,SIGOR,648,MASOOL
24,WEST POKOT,130,SIGOR,649,LOMUT
24,WEST POKOT,130,SIGOR,650,WEIWEI
24,WEST POKOT,131,KACHELIBA,651,SUAM
24,WEST POKOT,131,KACHELIBA,652,KODICH
24,WEST POKOT,131,KACHELIBA,653,KAPCKOK
24,WEST POKOT,131,KACHELIBA,654,KASEI
24,WEST POKOT,131,KACHELIBA,655,KIWAWA
24,WEST POKOT,131,KACHELIBA,656,ALALE
24,WEST POKOT,132,POKOT SOUTH,657,CHEPARERIA
24,WEST POKOT,132,POKOT SOUTH,658,BATEI
24,WEST POKOT,132,POKOT SOUTH,659,LELAN
24,WEST POKOT,132,POKOT SOUTH,660,TAPACH
25,SAMBURU,133,SAMBURU WEST,661,LODOKEJEK
25,SAMBURU,133,SAMBURU WEST,662,SUGUTA MARMAR
25,SAMBURU,133,SAMBURU WEST,663,MARALAL
25,SAMBURU,133,SAMBURU WEST,664,LOOSUK
25,SAMBURU,133,SAMBURU WEST,665,PORO
25,SAMBURU,134,SAMBURU NORTH,666,EL-BARTA
25,SAMBURU,134,SAMBURU NORTH,667,NACHOLA
25,SAMBURU,134,SAMBURU NORTH,668,NDOTO
25,SAMBURU,134,SAMBURU NORTH,669,NYIRO
25,SAMBURU,134,SAMBURU NORTH,670,ANGATA NANYOKIE
25,SAMBURU,134,SAMBURU NORTH,671,BAAWA
25,SAMBURU,135,SAMBURU EAST,672,WASO
25,SAMBURU,135,SAMBURU EAST,673,WAMBA WEST
25,SAMBURU,135,SAMBURU EAST,674,WAMBA EAST
25,SAMBURU,135,SAMBURU EAST,675,WAMBA NORTH
26,TRANS NZOIA,136,KWANZA,676,KAPOMBOI
26,TRANS NZOIA,136,KWANZA,677,KWANZA
26,TRANS NZOIA,136,KWANZA,678,KEIYO
26,TRANS NZOIA,136,KWANZA,679,BIDII
26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA
26,TRANS NZOIA,137,ENDEBESS,681,ENDEBESS
26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI
26,TRANS NZOIA,138,SABOTI,683,KINYORO
26,TRANS NZOIA,138,SABOTI,684,MATISI
26,TRANS NZOIA,138,SABOTI,685,TUWANI
26,TRANS NZOIA,138,SABOTI,686,SABOTI
26,TRANS NZOIA,138,SABOTI,687,MACHEWA
26,TRANS NZOIA,139,KIMININI,688,KIMININI
26,TRANS NZOIA,139,KIMININI,689,WAITALUK
26,TRANS NZOIA,139,KIMININI,690,SIRENDE
26,TRANS NZOIA,139,KIMININI,691,HOSPITAL
26,TRANS NZOIA,139,KIMININI,692,SIKHENDU
26,TRANS NZOIA,139,KIMININI,693,NABISWA
26,TRANS NZOIA,140,CHERANGANY,694,SINYERERE
26,TRANS NZOIA,140,CHERANGANY,695,MAKUTANO
26,TRANS NZOIA,140,CHERANGANY,696,KAPLAMAI
26,TRANS NZOIA,140,CHERANGANY,697,MOTOSIET
26,TRANS NZOIA,140,CHERANGANY,698,CHERANGANY/SUWERWA
26,TRANS NZOIA,140,CHERANGANY,699,CHEPSIRO/KIPTOROR
26,TRANS NZOIA,140,CHERANGANY,700,SITATUNGA
27,UASIN GISHU,141,SOY,701,MOI'S BRIDGE
27,UASIN GISHU,141,SOY,702,KAPKURES
27,UASIN GISHU,141,SOY,703,ZIWA
27,UASIN GISHU,141,SOY,704,SEGERO/BARSOMBE
27,UASIN GISHU,141,SOY,705,KIPSOMBA
27,UASIN GISHU,141,SOY,706,SOY
27,UASIN GISHU,141,SOY,707,KUINET/KAPSUSWA
27,UASIN GISHU,142,TURBO,708,NGENYILEL
27,UASIN GISHU,142,TURBO,709,TAPSAGOI
27,UASIN GISHU,142,TURBO,710,KAMAGUT
27,UASIN GISHU,142,TURBO,711,KIPLOMBE
27,UASIN GISHU,142,TURBO,712,KAPSAOS
27,UASIN GISHU,142,TURBO,713,HURUMA
27,UASIN GISHU,143,MOIBEN,714,TEMBELIO
27,UASIN GISHU,143,MOIBEN,715,SERGOIT
27,UASIN GISHU,143,MOIBEN,716,KARUNA/MEIBEKI
27,UASIN GISHU,143,MOIBEN,717,MOIBEN
27,UASIN GISHU,143,MOIBEN,718,KIMUMU
27,UASIN GISHU,144,AINABKOI,719,KAPSOYA
27,UASIN GISHU,144,AINABKOI,720,KAPTAGAT
27,UASIN GISHU,144,AINABKOI,721,AINABKOI/OLARE
27,UASIN GISHU,145,KAPSERET,722,SIMAT/KAPSERET
27,UASIN GISHU,145,KAPSERET,723,KIPKENYO
27,UASIN GISHU,145,KAPSERET,724,NGERIA
27,UASIN GISHU,145,KAPSERET,725,MEGUN
27,UASIN GISHU,145,KAPSERET,726,LANGAS
27,UASIN GISHU,146,KESSES,727,RACECOURSE
27,UASIN GISHU,146,KESSES,728,CHEPTIRET/KIPCHAMO
27,UASIN GISHU,146,KESSES,729,TULWET/CHUIYAT
27,UASIN GISHU,146,KESSES,730,TARAKWA
28,ELGEYO/MARAKWET,147,MARAKWET EAST,731,KAPYEGO
28,ELGEYO/MARAKWET,147,MARAKWET EAST,732,SAMBIRIR
28,ELGEYO/MARAKWET,147,MARAKWET EAST,733,ENDO
28,ELGEYO/MARAKWET,147,MARAKWET EAST,734,EMBOBUT / EMBULOT
28,ELGEYO/MARAKWET,148,MARAKWET WEST,735,LELAN
28,ELGEYO/MARAKWET,148,MARAKWET WEST,736,SENGWER
28,ELGEYO/MARAKWET,148,MARAKWET WEST,737,CHERANG'ANY/CHEBORORWA
28,ELGEYO/MARAKWET,148,MARAKWET WEST,738,MOIBEN/KUSERWO
28,ELGEYO/MARAKWET,148,MARAKWET WEST,739,KAPSOWAR
28,ELGEYO/MARAKWET,148,MARAKWET WEST,740,ARROR
28,ELGEYO/MARAKWET,149,KEIYO NORTH,741,EMSOO
28,ELGEYO/MARAKWET,149,KEIYO NORTH,742,KAMARINY
28,ELGEYO/MARAKWET,149,KEIYO NORTH,743,KAPCHEMUTWA
28,ELGEYO/MARAKWET,149,KEIYO NORTH,744,TAMBACH
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,745,KAPTARAKWA
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,746,CHEPKORIO
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,747,SOY NORTH
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,748,SOY SOUTH
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,749,KABIEMIT
28,ELGEYO/MARAKWET,150,KEIYO SOUTH,750,METKEI
29,NANDI,151,TINDERET,751,SONGHOR/SOBA
29,NANDI,151,TINDERET,752,TINDIRET
29,NANDI,151,TINDERET,753,CHEMELIL/CHEMASE
29,NANDI,151,TINDERET,754,KAPSIMOTWO
29,NANDI,152,ALDAI,755,KABWARENG
29,NANDI,152,ALDAI,756,TERIK
29,NANDI,152,ALDAI,757,KEMELOI-MARABA
29,NANDI,152,ALDAI,758,KOBUJOI
29,NANDI,152,ALDAI,759,KAPTUMO-KABOI
29,NANDI,152,ALDAI,760,KOYO-NDURIO
29,NANDI,153,NANDI HILLS,761,NANDI HILLS
29,NANDI,153,NANDI HILLS,762,CHEPKUNYUK
29,NANDI,153,NANDI HILLS,763,OL'LESSOS
29,NANDI,153,NANDI HILLS,764,KAPCHORUA
29,NANDI,154,CHESUMEI,765,CHEMUNDU/KAPNG'ETUNY
29,NANDI,154,CHESUMEI,766,KOSIRAI
29,NANDI,154,CHESUMEI,767,LELMOKWO/NGECHEK
29,NANDI,154,CHESUMEI,768,KAPTEL/KAMOIYWO
29,NANDI,154,CHESUMEI,769,KIPTUYA
29,NANDI,155,EMGWEN,770,CHEPKUMIA
29,NANDI,155,EMGWEN,771,KAPKANGANI
29,NANDI,155,EMGWEN,772,KAPSABET
29,NANDI,155,EMGWEN,773,KILIBWONI
29,NANDI,156,MOSOP,774,CHEPTERWAI
29,NANDI,156,MOSOP,775,KIPKAREN
29,NANDI,156,MOSOP,776,KURGUNG/SURUNGAI
29,NANDI,156,MOSOP,777,KABIYET
29,NANDI,156,MOSOP,778,NDALAT
29,NANDI,156,MOSOP,779,KABISAGA
29,NANDI,156,MOSOP,780,SANGALO/KEBULONIK
30,BARINGO,157,TIATY,781,TIRIOKO
30,BARINGO,157,TIATY,782,KOLOWA
30,BARINGO,157,TIATY,783,RIBKWO
30,BARINGO,157,TIATY,784,SILALE
30,BARINGO,157,TIATY,785,LOIYAMOROCK
30,BARINGO,157,TIATY,786,TANGULBEI/KOROSSI
30,BARINGO,157,TIATY,787,CHURO/AMAYA
30,BARINGO,#N/A,BARINGO  NORTH,788,BARWESSA
30,BARINGO,#N/A,BARINGO  NORTH,789,KABARTONJO
30,BARINGO,#N/A,BARINGO  NORTH,790,SAIMO/KIPSARAMAN
30,BARINGO,#N/A,BARINGO  NORTH,791,SAIMO/SOI
30,BARINGO,#N/A,BARINGO  NORTH,792,BARTABWA
30,BARINGO,159,BARINGO CENTRAL,793,KABARNET
30,BARINGO,159,BARINGO CENTRAL,794,SACHO
30,BARINGO,159,BARINGO CENTRAL,795,TENGES
30,BARINGO,159,BARINGO CENTRAL,796,EWALEL CHAPCHAP
30,BARINGO,159,BARINGO CENTRAL,797,KAPROPITA
30,BARINGO,160,BARINGO SOUTH,798,MARIGAT
30,BARINGO,160,BARINGO SOUTH,799,ILCHAMUS
30,BARINGO,160,BARINGO SOUTH,800,MOCHONGOI
30,BARINGO,160,BARINGO SOUTH,801,MUKUTANI
30,BARINGO,161,MOGOTIO,802,MOGOTIO
30,BARINGO,161,MOGOTIO,803,EMINING
30,BARINGO,161,MOGOTIO,804,KISANANA
30,BARINGO,162,ELDAMA RAVINE,805,LEMBUS
30,BARINGO,162,ELDAMA RAVINE,806,LEMBUS KWEN
30,BARINGO,162,ELDAMA RAVINE,807,RAVINE
30,BARINGO,162,ELDAMA RAVINE,808,MUMBERES/MAJI MAZURI
30,BARINGO,162,ELDAMA RAVINE,809,LEMBUS/PERKERRA
30,BARINGO,162,ELDAMA RAVINE,810,KOIBATEK
31,LAIKIPIA,163,LAIKIPIA WEST,811,OLMORAN
31,LAIKIPIA,163,LAIKIPIA WEST,812,RUMURUTI TOWNSHIP
31,LAIKIPIA,163,LAIKIPIA WEST,813,KINAMBA
31,LAIKIPIA,163,LAIKIPIA WEST,814,MARMANET
31,LAIKIPIA,163,LAIKIPIA WEST,815,IGWAMITI
31,LAIKIPIA,163,LAIKIPIA WEST,816,SALAMA
31,LAIKIPIA,164,LAIKIPIA EAST,817,NGOBIT
31,LAIKIPIA,164,LAIKIPIA EAST,818,TIGITHI
31,LAIKIPIA,164,LAIKIPIA EAST,819,THINGITHU
31,LAIKIPIA,164,LAIKIPIA EAST,820,NANYUKI
31,LAIKIPIA,164,LAIKIPIA EAST,821,UMANDE
31,LAIKIPIA,165,LAIKIPIA NORTH,822,SOSIAN
31,LAIKIPIA,165,LAIKIPIA NORTH,823,SEGERA
31,LAIKIPIA,165,LAIKIPIA NORTH,824,MUKOGONDO WEST
31,LAIKIPIA,165,LAIKIPIA NORTH,825,MUKOGONDO EAST
32,NAKURU,166,MOLO,826,MARIASHONI
32,NAKURU,166,MOLO,827,ELBURGON
32,NAKURU,166,MOLO,828,TURI
32,NAKURU,166,MOLO,829,MOLO
32,NAKURU,167,NJORO,830,MAUNAROK
32,NAKURU,167,NJORO,831,MAUCHE
32,NAKURU,167,NJORO,832,KIHINGO
32,NAKURU,167,NJORO,833,NESSUIT
32,NAKURU,167,NJORO,834,LARE
32,NAKURU,167,NJORO,835,NJORO
32,NAKURU,168,NAIVASHA,836,BIASHARA
32,NAKURU,168,NAIVASHA,837,HELLS GATE
32,NAKURU,168,NAIVASHA,838,LAKEVIEW
32,NAKURU,168,NAIVASHA,839,MAAI-MAHIU
32,NAKURU,168,NAIVASHA,840,MAIELLA
32,NAKURU,168,NAIVASHA,841,OLKARIA
32,NAKURU,168,NAIVASHA,842,NAIVASHA EAST
32,NAKURU,168,NAIVASHA,843,VIWANDANI
32,NAKURU,169,GILGIL,844,GILGIL
32,NAKURU,169,GILGIL,845,ELEMENTAITA
32,NAKURU,169,GILGIL,846,MBARUK/EBURU
32,NAKURU,169,GILGIL,847,MALEWA WEST
32,NAKURU,169,GILGIL,848,MURINDATI
32,NAKURU,170,KURESOI SOUTH,849,AMALO
32,NAKURU,170,KURESOI SOUTH,850,KERINGET
32,NAKURU,170,KURESOI SOUTH,851,KIPTAGICH
32,NAKURU,170,KURESOI SOUTH,852,TINET
32,NAKURU,171,KURESOI NORTH,853,KIPTORORO
32,NAKURU,171,KURESOI NORTH,854,NYOTA
32,NAKURU,171,KURESOI NORTH,855,SIRIKWA
32,NAKURU,171,KURESOI NORTH,856,KAMARA
32,NAKURU,172,SUBUKIA,857,SUBUKIA
32,NAKURU,172,SUBUKIA,858,WASEGES
32,NAKURU,172,SUBUKIA,859,KABAZI
32,NAKURU,173,RONGAI,860,MENENGAI WEST
32,NAKURU,173,RONGAI,861,SOIN
32,NAKURU,173,RONGAI,862,VISOI
32,NAKURU,173,RONGAI,863,MOSOP
32,NAKURU,173,RONGAI,864,SOLAI
32,NAKURU,174,BAHATI,865,DUNDORI
32,NAKURU,174,BAHATI,866,KABATINI
32,NAKURU,174,BAHATI,867,KIAMAINA
32,NAKURU,174,BAHATI,868,LANET/UMOJA
32,NAKURU,174,BAHATI,869,BAHATI
32,NAKURU,175,NAKURU TOWN WEST,870,BARUT
32,NAKURU,175,NAKURU TOWN WEST,871,LONDON
32,NAKURU,175,NAKURU TOWN WEST,872,KAPTEMBWO
32,NAKURU,175,NAKURU TOWN WEST,873,KAPKURES
32,NAKURU,175,NAKURU TOWN WEST,874,RHODA
32,NAKURU,175,NAKURU TOWN WEST,875,SHAABAB
32,NAKURU,176,NAKURU TOWN EAST,876,BIASHARA
32,NAKURU,176,NAKURU TOWN EAST,877,KIVUMBINI
32,NAKURU,176,NAKURU TOWN EAST,878,FLAMINGO
32,NAKURU,176,NAKURU TOWN EAST,879,MENENGAI
32,NAKURU,176,NAKURU TOWN EAST,880,NAKURU EAST
33,NAROK,177,KILGORIS,881,KILGORIS CENTRAL
33,NAROK,177,KILGORIS,882,KEYIAN
33,NAROK,177,KILGORIS,883,ANGATA BARIKOI
33,NAROK,177,KILGORIS,884,SHANKOE
33,NAROK,177,KILGORIS,885,KIMINTET
33,NAROK,177,KILGORIS,886,LOLGORIAN
33,NAROK,178,EMURUA DIKIRR,887,ILKERIN
33,NAROK,178,EMURUA DIKIRR,888,OLOLMASANI
33,NAROK,178,EMURUA DIKIRR,889,MOGONDO
33,NAROK,178,EMURUA DIKIRR,890,KAPSASIAN
33,NAROK,179,NAROK NORTH,891,OLPUSIMORU
33,NAROK,179,NAROK NORTH,892,OLOKURTO
33,NAROK,179,NAROK NORTH,893,NAROK TOWN
33,NAROK,179,NAROK NORTH,894,NKARETA
33,NAROK,179,NAROK NORTH,895,OLORROPIL
33,NAROK,179,NAROK NORTH,896,MELILI
33,NAROK,180,NAROK EAST,897,MOSIRO
33,NAROK,180,NAROK EAST,898,ILDAMAT
33,NAROK,180,NAROK EAST,899,KEEKONYOKIE
33,NAROK,180,NAROK EAST,900,SUSWA
33,NAROK,181,NAROK SOUTH,901,MAJIMOTO/NAROOSURA
33,NAROK,181,NAROK SOUTH,902,OLOLULUNG'A
33,NAROK,181,NAROK SOUTH,903,MELELO
33,NAROK,181,NAROK SOUTH,904,LOITA
33,NAROK,181,NAROK SOUTH,905,SOGOO
33,NAROK,181,NAROK SOUTH,906,SAGAMIAN
33,NAROK,182,NAROK WEST,907,ILMOTIOK
33,NAROK,182,NAROK WEST,908,MARA
33,NAROK,182,NAROK WEST,909,SIANA
33,NAROK,182,NAROK WEST,910,NAIKARRA
34,KAJIADO,183,KAJIADO NORTH,911,OLKERI
34,KAJIADO,183,KAJIADO NORTH,912,ONGATA RONGAI
34,KAJIADO,183,KAJIADO NORTH,913,NKAIMURUNYA
34,KAJIADO,183,KAJIADO NORTH,914,OLOOLUA
34,KAJIADO,183,KAJIADO NORTH,915,NGONG
34,KAJIADO,184,KAJIADO CENTRAL,916,PURKO
34,KAJIADO,184,KAJIADO CENTRAL,917,ILDAMAT
34,KAJIADO,184,KAJIADO CENTRAL,918,DALALEKUTUK
34,KAJIADO,184,KAJIADO CENTRAL,919,MATAPATO NORTH
34,KAJIADO,184,KAJIADO CENTRAL,920,MATAPATO SOUTH
34,KAJIADO,185,KAJIADO EAST,921,KAPUTIEI NORTH
34,KAJIADO,185,KAJIADO EAST,922,KITENGELA
34,KAJIADO,185,KAJIADO EAST,923,OLOOSIRKON/SHOLINKE
34,KAJIADO,185,KAJIADO EAST,924,KENYAWA-POKA
34,KAJIADO,185,KAJIADO EAST,925,IMARORO
34,KAJIADO,186,KAJIADO WEST,926,KEEKONYOKIE
34,KAJIADO,186,KAJIADO WEST,927,ILOODOKILANI
34,KAJIADO,186,KAJIADO WEST,928,MAGADI
34,KAJIADO,186,KAJIADO WEST,929,EWUASO OONKIDONG'I
34,KAJIADO,186,KAJIADO WEST,930,MOSIRO
34,KAJIADO,187,KAJIADO SOUTH,931,ENTONET/LENKISIM
34,KAJIADO,187,KAJIADO SOUTH,932,MBIRIKANI/ESELENKEI
34,KAJIADO,187,KAJIADO SOUTH,933,KUKU
34,KAJIADO,187,KAJIADO SOUTH,934,ROMBO
34,KAJIADO,187,KAJIADO SOUTH,935,KIMANA
35,KERICHO,188,KIPKELION EAST,936,LONDIANI
35,KERICHO,188,KIPKELION EAST,937,KEDOWA/KIMUGUL
35,KERICHO,188,KIPKELION EAST,938,CHEPSEON
35,KERICHO,188,KIPKELION EAST,939,TENDENO/SORGET
35,KERICHO,189,KIPKELION WEST,940,KUNYAK
35,KERICHO,189,KIPKELION WEST,941,KAMASIAN
35,KERICHO,189,KIPKELION WEST,942,KIPKELION
35,KERICHO,189,KIPKELION WEST,943,CHILCHILA
35,KERICHO,190,AINAMOI,944,KAPSOIT
35,KERICHO,190,AINAMOI,945,AINAMOI
35,KERICHO,190,AINAMOI,946,KAPKUGERWET
35,KERICHO,190,AINAMOI,947,KIPCHEBOR
35,KERICHO,190,AINAMOI,948,KIPCHIMCHIM
35,KERICHO,190,AINAMOI,949,KAPSAOS
35,KERICHO,191,BURETI,950,KISIARA
35,KERICHO,191,BURETI,951,TEBESONIK
35,KERICHO,191,BURETI,952,CHEBOIN
35,KERICHO,191,BURETI,953,CHEMOSOT
35,KERICHO,191,BURETI,954,LITEIN
35,KERICHO,191,BURETI,955,CHEPLANGET
35,KERICHO,191,BURETI,956,KAPKATET
